,house_id,image,objects,probabilities
4,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.9654439687728882
5,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.9615150690078735
6,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.8790795803070068
7,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.8731067180633545
8,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.6795758605003357
9,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.6624257564544678
10,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.5824177265167236
11,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.5797826051712036
12,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.5058060884475708
0,181,7820c892882aee0158358947e8f4102855acd18c.jpg,car,0.9188763499259949
0,182,9d78672d1327658622944b1ab0358e7bb5a2453d.jpg,car,0.9716213345527649
0,183,260d760aae0425b1ef087dda87ddeb1ac1b119c2.jpg,person,0.728056788444519
0,186,0a270121f916c2f20def5f296edf12a1bf49b187.jpg,person,0.9939624667167664
1,186,0a270121f916c2f20def5f296edf12a1bf49b187.jpg,car,0.9572107195854187
0,187,e7f77dd6501405bb2d64aa103e5387cb6bb18417.jpg,person,0.9989914894104004
1,187,e7f77dd6501405bb2d64aa103e5387cb6bb18417.jpg,person,0.985532283782959
2,187,e7f77dd6501405bb2d64aa103e5387cb6bb18417.jpg,bicycle,0.9374532103538513
3,187,e7f77dd6501405bb2d64aa103e5387cb6bb18417.jpg,car,0.9166975617408752
4,187,e7f77dd6501405bb2d64aa103e5387cb6bb18417.jpg,car,0.5272818207740784
0,188,3dd75c566d6f91d8e6a04aec1c7d6068f06445ba.jpg,car,0.9978201389312744
0,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.9688246846199036
1,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.9673590660095215
2,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.8606999516487122
3,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.8594989776611328
4,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.8368589878082275
5,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.7450488805770874
6,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.7394744753837585
7,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.7132494449615479
8,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.6454017162322998
9,189,ed46622b00388c2530ff74e97306acf09204acc8.jpg,car,0.5549254417419434
0,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,car,0.9940016269683838
1,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,car,0.9898317456245422
2,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,person,0.9847309589385986
3,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,person,0.9746202230453491
4,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,car,0.9557712078094482
5,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,person,0.934599757194519
6,190,3f4a861a04f5f5f59122cd3c535047a259b6622a.jpg,bicycle,0.7257527112960815
0,192,5d5d9de9979c828a9a419cc03aa1430fafb0a606.jpg,person,0.9962054491043091
1,192,5d5d9de9979c828a9a419cc03aa1430fafb0a606.jpg,person,0.9885396957397461
2,192,5d5d9de9979c828a9a419cc03aa1430fafb0a606.jpg,car,0.983065664768219
3,192,5d5d9de9979c828a9a419cc03aa1430fafb0a606.jpg,car,0.9334301948547363
4,192,5d5d9de9979c828a9a419cc03aa1430fafb0a606.jpg,person,0.7394529581069946
5,192,5d5d9de9979c828a9a419cc03aa1430fafb0a606.jpg,person,0.6754971742630005
0,193,50d3dec77fb42263c56e59bb4eb5493edda420b7.jpg,chair,0.6301590800285339
0,194,2870b91db76e32b4afd0951f51e26da50bed1bcc.jpg,car,0.9742338061332703
1,194,2870b91db76e32b4afd0951f51e26da50bed1bcc.jpg,person,0.9631788730621338
2,194,2870b91db76e32b4afd0951f51e26da50bed1bcc.jpg,person,0.9319877028465271
3,194,2870b91db76e32b4afd0951f51e26da50bed1bcc.jpg,person,0.7460256218910217
0,195,c3b91b599d15799fd2c29aa9d3335c52297495f1.jpg,car,0.9742338061332703
1,195,c3b91b599d15799fd2c29aa9d3335c52297495f1.jpg,person,0.9631788730621338
2,195,c3b91b599d15799fd2c29aa9d3335c52297495f1.jpg,person,0.9319877028465271
3,195,c3b91b599d15799fd2c29aa9d3335c52297495f1.jpg,person,0.7460256218910217
0,196,31999526ea74e91bf868b8ebbc3237a28ada70af.jpg,car,0.9742338061332703
1,196,31999526ea74e91bf868b8ebbc3237a28ada70af.jpg,person,0.9631788730621338
2,196,31999526ea74e91bf868b8ebbc3237a28ada70af.jpg,person,0.9319877028465271
3,196,31999526ea74e91bf868b8ebbc3237a28ada70af.jpg,person,0.7460256218910217
0,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,chair,0.995280921459198
1,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,sofa,0.9087140560150146
2,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,chair,0.9020639657974243
3,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,chair,0.8879868388175964
4,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,bottle,0.8315073847770691
5,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,diningtable,0.6530560851097107
6,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,chair,0.6358309388160706
7,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,wine glass,0.6271708011627197
8,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,wine glass,0.5432642698287964
9,197,444219a1fd246566dc345f070b70c78bee4dcb71.jpg,diningtable,0.5354912877082825
0,199,9863926f1e20cc1bc16dd78bc5d44a42b8a1461c.jpg,person,0.9944010376930237
0,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,chair,0.995280921459198
1,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,sofa,0.9087140560150146
2,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,chair,0.9020639657974243
3,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,chair,0.8879868388175964
4,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,bottle,0.8315073847770691
5,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,diningtable,0.6530560851097107
6,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,chair,0.6358309388160706
7,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,wine glass,0.6271708011627197
8,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,wine glass,0.5432642698287964
9,200,92afb8b412cf18326fcc6f636248f6d87f748169.jpg,diningtable,0.5354912877082825
0,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,chair,0.994338870048523
1,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,bowl,0.9775463938713074
2,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,bottle,0.9331924319267273
3,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,sofa,0.8748721480369568
4,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,wine glass,0.7604485750198364
5,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,pottedplant,0.7072887420654297
6,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,chair,0.69981449842453
7,201,278fec7452b35c1889465683b8c4532cdda1ba07.jpg,chair,0.5498958230018616
0,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,chair,0.995280921459198
1,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,sofa,0.9087140560150146
2,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,chair,0.9020639657974243
3,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,chair,0.8879868388175964
4,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,bottle,0.8315073847770691
5,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,diningtable,0.6530560851097107
6,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,chair,0.6358309388160706
7,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,wine glass,0.6271708011627197
8,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,wine glass,0.5432642698287964
9,202,ef261b1cdcc007adfeaa9710680ffe0ae14b107b.jpg,diningtable,0.5354912877082825
0,203,1868c70a52bfebeb527d8f7ac1328dea950c2751.jpg,car,0.9742338061332703
1,203,1868c70a52bfebeb527d8f7ac1328dea950c2751.jpg,person,0.9631788730621338
2,203,1868c70a52bfebeb527d8f7ac1328dea950c2751.jpg,person,0.9319877028465271
3,203,1868c70a52bfebeb527d8f7ac1328dea950c2751.jpg,person,0.7460256218910217
0,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,chair,0.994338870048523
1,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,bowl,0.9775463938713074
2,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,bottle,0.9331924319267273
3,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,sofa,0.8748721480369568
4,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,wine glass,0.7604485750198364
5,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,pottedplant,0.7072887420654297
6,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,chair,0.69981449842453
7,204,f75ed090bb4666d866627bfbb448a084c0a33d50.jpg,chair,0.5498958230018616
0,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,chair,0.994338870048523
1,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,bowl,0.9775463938713074
2,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,bottle,0.9331924319267273
3,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,sofa,0.8748721480369568
4,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,wine glass,0.7604485750198364
5,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,pottedplant,0.7072887420654297
6,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,chair,0.69981449842453
7,205,078c9f1feec3613833df7041bc34aa62af44a0a1.jpg,chair,0.5498958230018616
0,207,e5ce88671ac62f59b412865216a8cd0d4f7b01d0.jpg,car,0.9849591255187988
1,207,e5ce88671ac62f59b412865216a8cd0d4f7b01d0.jpg,person,0.9714190363883972
2,207,e5ce88671ac62f59b412865216a8cd0d4f7b01d0.jpg,car,0.920032262802124
0,209,f8eb1fbca7fd80a9faf7de4f00e54495ecf65a47.jpg,bench,0.8333653211593628
0,211,bfa851fced79ca98dcbb71bb56e2c364c4e9a883.jpg,car,0.8801422715187073
1,211,bfa851fced79ca98dcbb71bb56e2c364c4e9a883.jpg,bicycle,0.8296709060668945
2,211,bfa851fced79ca98dcbb71bb56e2c364c4e9a883.jpg,fire hydrant,0.7549030780792236
0,214,e397e716d8102193717536228a0bb363ddf473dc.jpg,person,0.9474743008613586
1,214,e397e716d8102193717536228a0bb363ddf473dc.jpg,person,0.8706449866294861
2,214,e397e716d8102193717536228a0bb363ddf473dc.jpg,person,0.7774325609207153
3,214,e397e716d8102193717536228a0bb363ddf473dc.jpg,person,0.7734790444374084
4,214,e397e716d8102193717536228a0bb363ddf473dc.jpg,pottedplant,0.7178250551223755
0,215,216b791e8b3540b598b1d091729920dd6e076288.jpg,car,0.9988031387329102
1,215,216b791e8b3540b598b1d091729920dd6e076288.jpg,car,0.9950073957443237
0,217,836ea9c395d5fbe55234e5340bd3d7c6ac194ede.jpg,car,0.999808669090271
1,217,836ea9c395d5fbe55234e5340bd3d7c6ac194ede.jpg,car,0.9535161256790161
2,217,836ea9c395d5fbe55234e5340bd3d7c6ac194ede.jpg,car,0.8905178308486938
0,219,c1bee5c49d169e9b8e9c28e1e0c24a3529eb1f9d.jpg,bench,0.5533203482627869
0,222,495f556e1a568081f5456afafa4c3a2b9f9996e5.jpg,car,0.9319503903388977
0,225,25afb036514a078248380f62fa6833c800dbb7c8.jpg,car,0.995065450668335
1,225,25afb036514a078248380f62fa6833c800dbb7c8.jpg,car,0.9473294019699097
0,226,10a977953e9429f1545811f98aed8d63fb43d5df.jpg,car,0.997725784778595
0,227,4eb1a0bfbf2def2a23d41f45c045b2f368b818c3.jpg,pottedplant,0.787206768989563
1,227,4eb1a0bfbf2def2a23d41f45c045b2f368b818c3.jpg,chair,0.7246138453483582
2,227,4eb1a0bfbf2def2a23d41f45c045b2f368b818c3.jpg,pottedplant,0.5680332779884338
3,227,4eb1a0bfbf2def2a23d41f45c045b2f368b818c3.jpg,chair,0.561046302318573
4,227,4eb1a0bfbf2def2a23d41f45c045b2f368b818c3.jpg,chair,0.5009201169013977
0,230,d880b97c60a2386904cab946f6cc02cb64f5652b.jpg,car,0.9769556522369385
0,233,86b2a49c51a4aa0b125c8846e9c51be71d4381ae.jpg,pottedplant,0.764620840549469
0,234,23ea932b2e1e7f47af4b24c3524f0ae210420582.jpg,chair,0.9962493777275085
1,234,23ea932b2e1e7f47af4b24c3524f0ae210420582.jpg,chair,0.9894739985466003
2,234,23ea932b2e1e7f47af4b24c3524f0ae210420582.jpg,pottedplant,0.9376492500305176
3,234,23ea932b2e1e7f47af4b24c3524f0ae210420582.jpg,chair,0.9066133499145508
4,234,23ea932b2e1e7f47af4b24c3524f0ae210420582.jpg,pottedplant,0.8268274664878845
0,237,59021ac8e5a8e8a9a6a838796b1f36424402157f.jpg,bicycle,0.8855676054954529
0,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,tvmonitor,0.9988455176353455
1,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,pottedplant,0.9970779418945312
2,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,sofa,0.9936977624893188
3,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,chair,0.9902790784835815
4,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,chair,0.980894148349762
5,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,chair,0.9421319961547852
6,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,sofa,0.6342331171035767
7,241,658accd19b2c89ee7f70b1842449734926130cd8.jpg,chair,0.5651460289955139
0,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,chair,0.994338870048523
1,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,bowl,0.9775463938713074
2,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,bottle,0.9331924319267273
3,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,sofa,0.8748721480369568
4,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,wine glass,0.7604485750198364
5,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,pottedplant,0.7072887420654297
6,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,chair,0.69981449842453
7,243,1b822264de8659c7ba5e0cc4975a5f891aa04bcf.jpg,chair,0.5498958230018616
0,244,d5fecdccf54bc419f084da109fce2e3bcb964ac4.jpg,car,0.9959067106246948
1,244,d5fecdccf54bc419f084da109fce2e3bcb964ac4.jpg,car,0.9603563547134399
2,244,d5fecdccf54bc419f084da109fce2e3bcb964ac4.jpg,car,0.9345650672912598
3,244,d5fecdccf54bc419f084da109fce2e3bcb964ac4.jpg,car,0.584722638130188
0,248,9438b9dd706b82c4e826a942caf0b6e1a27cd1a2.jpg,car,0.9950971603393555
1,248,9438b9dd706b82c4e826a942caf0b6e1a27cd1a2.jpg,car,0.9903067350387573
2,248,9438b9dd706b82c4e826a942caf0b6e1a27cd1a2.jpg,bicycle,0.6172606348991394
3,248,9438b9dd706b82c4e826a942caf0b6e1a27cd1a2.jpg,pottedplant,0.5714187026023865
0,253,efdfa1e80250f2799931171f5553f68c5333a362.jpg,car,0.9888108968734741
1,253,efdfa1e80250f2799931171f5553f68c5333a362.jpg,car,0.9315552115440369
0,254,0361a18acf6113619a62ada55f5ad9b1f4930ac4.jpg,car,0.9994229674339294
1,254,0361a18acf6113619a62ada55f5ad9b1f4930ac4.jpg,car,0.9944167733192444
2,254,0361a18acf6113619a62ada55f5ad9b1f4930ac4.jpg,car,0.9914361834526062
3,254,0361a18acf6113619a62ada55f5ad9b1f4930ac4.jpg,car,0.9136578440666199
4,254,0361a18acf6113619a62ada55f5ad9b1f4930ac4.jpg,car,0.8838645219802856
5,254,0361a18acf6113619a62ada55f5ad9b1f4930ac4.jpg,car,0.8516210317611694
0,255,17c939995cd5a51694355c6faa6dad88e145e304.jpg,car,0.9949930310249329
1,255,17c939995cd5a51694355c6faa6dad88e145e304.jpg,car,0.8305917978286743
0,257,1116e23fe78fe0c2968b6c93d0154e8cc3ffdfef.jpg,bench,0.5852147936820984
0,258,27e6bff896c4b3e4029ae10dd309ffe6f0ccf2bf.jpg,bicycle,0.6564976572990417
0,259,b106d3b9f7f504dfb0510500afcf3b05cb6c73cb.jpg,car,0.9964113831520081
1,259,b106d3b9f7f504dfb0510500afcf3b05cb6c73cb.jpg,car,0.9936919212341309
2,259,b106d3b9f7f504dfb0510500afcf3b05cb6c73cb.jpg,car,0.9754007458686829
3,259,b106d3b9f7f504dfb0510500afcf3b05cb6c73cb.jpg,car,0.9650639891624451
4,259,b106d3b9f7f504dfb0510500afcf3b05cb6c73cb.jpg,person,0.790384829044342
0,261,3337d68a0c7b82c815cd6984722ce351666cdc5b.jpg,umbrella,0.638687014579773
0,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.9914870858192444
1,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.9864352345466614
2,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.9734298586845398
3,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.9308591485023499
4,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.9027976393699646
5,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.8152660131454468
6,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.802376389503479
7,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.7431483268737793
8,262,2b6c0af3123e61a41e3c1ab723f4534327fb169f.jpg,car,0.5593678951263428
0,263,45f0d34f574c366374362cc262d7ec9b2646a5a4.jpg,car,0.9986652731895447
1,263,45f0d34f574c366374362cc262d7ec9b2646a5a4.jpg,car,0.9981244802474976
2,263,45f0d34f574c366374362cc262d7ec9b2646a5a4.jpg,car,0.9963889718055725
3,263,45f0d34f574c366374362cc262d7ec9b2646a5a4.jpg,car,0.9816820025444031
4,263,45f0d34f574c366374362cc262d7ec9b2646a5a4.jpg,car,0.9183914661407471
0,264,6f1179be6960a623d4ea32bcb910c61e05b1f20c.jpg,bench,0.9201161861419678
0,265,7587426a220bbb4017ac883253456579048014dc.jpg,pottedplant,0.8406959772109985
1,265,7587426a220bbb4017ac883253456579048014dc.jpg,bicycle,0.6885983347892761
0,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9960306286811829
1,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,person,0.9841957688331604
2,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,person,0.9742515683174133
3,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9728521704673767
4,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9441471695899963
5,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9398649334907532
6,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9386931657791138
7,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9293889999389648
8,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.9120683670043945
9,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,person,0.8842962980270386
10,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.8784247040748596
11,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,person,0.7815630435943604
12,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,person,0.7459421753883362
13,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,person,0.7090310454368591
14,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.6639493703842163
15,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.6466185450553894
16,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.5985845327377319
17,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.5753887295722961
18,266,2588c70b9fedb626576bee3a2844f88ec11bf3f3.jpg,car,0.5093824863433838
0,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.9901135563850403
1,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.9536478519439697
2,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.830331563949585
3,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.7781809568405151
4,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.7634457349777222
5,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.6687426567077637
6,268,52697d0c385804ad7f1b34baa6840504c98188af.jpg,car,0.5213661789894104
0,270,473030c99642800b899d24afae65837566922b2f.jpg,bicycle,0.5018866658210754
0,271,88f576de5380e37ae388a0e9d46511bcb7eed62c.jpg,car,0.9912615418434143
1,271,88f576de5380e37ae388a0e9d46511bcb7eed62c.jpg,motorbike,0.8435274958610535
0,274,25f22ce7cdcbbb4ed2ee5c2540a71981dd2ce84c.jpg,pottedplant,0.6545245051383972
0,275,19db86074ea1ad128a381586208ead680bb44aff.jpg,car,0.993213415145874
0,276,ab566077a85b29c061797d459181bda3484830d1.jpg,pottedplant,0.5389819145202637
0,278,02f96f59bcce9b10c3ddfe502e4b58f349b44ffd.jpg,bench,0.8134688138961792
0,282,9ab38f8138b950c6c3cb1ea71b7c22ec989542c0.jpg,pottedplant,0.5997229814529419
0,283,2b611d515ce155b5c5f6494db2df7ac4735be9dc.jpg,car,0.998292088508606
1,283,2b611d515ce155b5c5f6494db2df7ac4735be9dc.jpg,car,0.9946140646934509
2,283,2b611d515ce155b5c5f6494db2df7ac4735be9dc.jpg,car,0.9170530438423157
3,283,2b611d515ce155b5c5f6494db2df7ac4735be9dc.jpg,car,0.8356119394302368
0,284,06a68b33320b2e365933521412e3b22802a289be.jpg,car,0.9881265163421631
1,284,06a68b33320b2e365933521412e3b22802a289be.jpg,car,0.7067026495933533
2,284,06a68b33320b2e365933521412e3b22802a289be.jpg,car,0.704796314239502
3,284,06a68b33320b2e365933521412e3b22802a289be.jpg,car,0.6944259405136108
4,284,06a68b33320b2e365933521412e3b22802a289be.jpg,train,0.6112249493598938
0,286,87503a0f89f44bc205616e899b8e4605727c3e64.jpg,bench,0.8915300965309143
1,286,87503a0f89f44bc205616e899b8e4605727c3e64.jpg,pottedplant,0.5538350343704224
0,287,869c23644a31e7e992fcbe8504cdf358d647c4f0.jpg,car,0.8298414945602417
0,289,29833697251c4bbb5aa02144e0afb5406f265639.jpg,pottedplant,0.5899397730827332
1,289,29833697251c4bbb5aa02144e0afb5406f265639.jpg,pottedplant,0.5860266089439392
0,290,62f019a48f58862c3452e822017a81065755de42.jpg,car,0.8828323483467102
0,291,e7c4e4fc9ad7286667d390ac82ecf7b7d3db6a54.jpg,car,0.9724469184875488
0,294,26724a874ede6a62b8f9b216a44e04cbba6e3564.jpg,pottedplant,0.8595553040504456
0,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.997696042060852
1,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.99720698595047
2,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.9942469596862793
3,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,bicycle,0.9640864729881287
4,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.9398858547210693
5,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.9210460186004639
6,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,bicycle,0.8353076577186584
7,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,bicycle,0.7757313847541809
8,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.7338727712631226
9,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,bicycle,0.659268319606781
10,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.6550697684288025
11,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.5189371109008789
12,298,7de701f7ffeb838709bda87cf7449044e099a35e.jpg,car,0.5186173915863037
0,299,67072c0effaf025a2f78c880d2be6b664e323791.jpg,car,0.9981462359428406
1,299,67072c0effaf025a2f78c880d2be6b664e323791.jpg,car,0.9969801902770996
2,299,67072c0effaf025a2f78c880d2be6b664e323791.jpg,car,0.9926535487174988
3,299,67072c0effaf025a2f78c880d2be6b664e323791.jpg,car,0.9855118989944458
4,299,67072c0effaf025a2f78c880d2be6b664e323791.jpg,car,0.9273848533630371
0,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,tvmonitor,0.9953628778457642
1,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,sofa,0.9937711954116821
2,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,pottedplant,0.9759605526924133
3,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,chair,0.9642899632453918
4,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,chair,0.7803546190261841
5,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,chair,0.5661253333091736
6,301,bb443dfba26149daaaa5aa1db4e552a0eef9c9d0.jpg,orange,0.5302775502204895
0,303,302b57a191da8185c06cd98b5e911dec918d15ab.jpg,car,0.9572356343269348
1,303,302b57a191da8185c06cd98b5e911dec918d15ab.jpg,car,0.9186090230941772
0,304,002fe9666e283172ba07915f122597fb27fd36d7.jpg,chair,0.9874814748764038
1,304,002fe9666e283172ba07915f122597fb27fd36d7.jpg,chair,0.9844225645065308
2,304,002fe9666e283172ba07915f122597fb27fd36d7.jpg,clock,0.9534065127372742
3,304,002fe9666e283172ba07915f122597fb27fd36d7.jpg,chair,0.919033944606781
4,304,002fe9666e283172ba07915f122597fb27fd36d7.jpg,vase,0.6458519101142883
5,304,002fe9666e283172ba07915f122597fb27fd36d7.jpg,pottedplant,0.6193455457687378
0,305,96b6c94f0baa20d2b6adc4d7421345815965a0a0.jpg,car,0.9952488541603088
1,305,96b6c94f0baa20d2b6adc4d7421345815965a0a0.jpg,car,0.9946712255477905
2,305,96b6c94f0baa20d2b6adc4d7421345815965a0a0.jpg,car,0.9899040460586548
3,305,96b6c94f0baa20d2b6adc4d7421345815965a0a0.jpg,car,0.9639832377433777
4,305,96b6c94f0baa20d2b6adc4d7421345815965a0a0.jpg,car,0.9634973406791687
5,305,96b6c94f0baa20d2b6adc4d7421345815965a0a0.jpg,car,0.8533684611320496
0,306,7be052a48d6ffe9af21f0d45de098f8fd307eed0.jpg,car,0.9997791647911072
0,307,02989268b8eebee4a652f3972a8c0cc36993a628.jpg,sofa,0.9539690613746643
